id;mecha_list
310873;Solo / Solitaire Game
310873;Square Grid
310873;Tech Trees / Tech Tracks
310873;Turn Order: Progressive
310873;Variable Phase Order
310873;Worker Placement, Different Worker Types
262712;Hand Management
262712;Open Drafting
262712;Race
262712;Score-and-Reset Game
262712;Take That
262712;Turn Order: Pass Order
262712;Variable Player Powers
274364;Action/Event
274364;Campaign / Battle Card Driven
274364;Connections
274364;Hand Management
274364;Once-Per-Game Abilities
274364;Take That
274364;Tug of War
118048;End Game Bonuses
118048;Modular Board
118048;Open Drafting
118048;Set Collection
118048;Square Grid
118048;Turn Order: Progressive
118048;Worker Placement
271055;Dice Rolling
271055;Hand Management
271055;Modular Board
271055;Solo / Solitaire Game
271055;Variable Player Powers
271055;Worker Placement
271055;Worker Placement, Different Worker Types
127023;Action Points
127023;Area Majority / Influence
127023;Area Movement
127023;Card Play Conflict Resolution
127023;Hand Management
127023;Open Drafting
127023;Tech Trees / Tech Tracks
2511;Cooperative Game
2511;Deduction
2511;Narrative Choice / Paragraph
2511;Solo / Solitaire Game
2511;Storytelling
161970;Action Drafting
161970;Constrained Bidding
161970;Deduction
161970;End Game Bonuses
161970;Events
161970;Hand Management
161970;Open Drafting
161970;Turn Order: Progressive
147020;Deck, Bag, and Pool Building
147020;Delayed Purchase
147020;Hand Management
147020;Income
147020;Open Drafting
147020;Tags
147020;Take That
147020;Variable Set-up
271324;Closed Drafting
271324;End Game Bonuses
271324;Hand Management
271324;Set Collection
271324;Simultaneous Action Selection
271324;Solo / Solitaire Game
271324;Variable Player Powers
233398;Area Majority / Influence
233398;Open Drafting
233398;Point to Point Movement
233398;Set Collection
233398;Tech Trees / Tech Tracks
308765;Area Majority / Influence
308765;Enclosure
308765;End Game Bonuses
308765;Hexagon Grid
308765;Income
308765;Three Dimensional Movement
308765;Tile Placement
308765;Track Movement
308765;Variable Set-up
220877;Connections
220877;Dice Rolling
220877;Network and Route Building
220877;Race
220877;Tile Placement
220877;Worker Placement
220877;Worker Placement with Dice Workers
146652;Cooperative Game
146652;Deck, Bag, and Pool Building
146652;Delayed Purchase
146652;Events
146652;Hidden Roles
146652;Open Drafting
146652;Player Elimination
146652;Solo / Solitaire Game
146652;Team-Based Game
146652;Traitor Game
146652;Variable Player Powers
254640;Communication Limits
254640;Cooperative Game
34635;Contracts
34635;Dice Rolling
34635;End Game Bonuses
34635;Set Collection
34635;Turn Order: Progressive
34635;Worker Placement
14996;Connections
14996;Contracts
14996;End Game Bonuses
14996;Hand Management
14996;Network and Route Building
14996;Open Drafting
14996;Push Your Luck
14996;Set Collection
103885;Action Queue
103885;Critical Hits and Failures
103885;Dice Rolling
103885;Line of Sight
103885;Movement Template
103885;Player Elimination
103885;Simulation
103885;Simultaneous Action Selection
103885;Variable Player Powers
328871;End Game Bonuses
328871;Follow
328871;Hand Management
328871;Income
328871;Set Collection
328871;Simultaneous Action Selection
328871;Solo / Solitaire Game
328871;Tags
328871;Tech Trees / Tech Tracks
328871;Track Movement
328871;Variable Phase Order
328871;Variable Player Powers
328871;Variable Set-up
77423;Cooperative Game
77423;Deck Construction
77423;Events
77423;Hand Management
77423;Scenario / Mission / Campaign Game
77423;Solo / Solitaire Game
77423;Variable Set-up
148949;Contracts
148949;Dice Rolling
148949;Grid Movement
148949;Modular Board
148949;Network and Route Building
148949;Pick-up and Deliver
148949;Race
148949;Variable Set-up
148949;Worker Placement
233867;Bingo
233867;Contracts
233867;Paper-and-Pencil
233867;Pattern Building
233867;Simultaneous Action Selection
233867;Solo / Solitaire Game
296151;Area Majority / Influence
296151;Deck, Bag, and Pool Building
296151;End Game Bonuses
296151;Hand Management
296151;King of the Hill
296151;Modular Board
296151;Rondel
296151;Set Collection
296151;Solo / Solitaire Game
296151;Variable Player Powers
283948;Contracts
283948;Dice Rolling
283948;Point to Point Movement
283948;Resource to Move
283948;Variable Player Powers
283948;Worker Placement
283948;Worker Placement with Dice Workers
82222;Action Points
82222;Dice Rolling
82222;Grid Movement
82222;Map Addition
82222;Modular Board
82222;Pick-up and Deliver
82222;Race
82222;Roll / Spin and Move
82222;Tile Placement
82222;Variable Player Powers
244522;Dice Rolling
244522;Highest-Lowest Scoring
244522;Paper-and-Pencil
244522;Re-rolling and Locking
244522;Solo / Solitaire Game
265188;Commodity Speculation
265188;Grid Movement
265188;Market
265188;Rondel
265188;Set Collection
265188;Tile Placement
265188;Turn Order: Time Track
463;Betting and Bluffing
463;Closed Drafting
463;Deck Construction
463;Hand Management
463;Income
463;Interrupts
463;Player Elimination
463;Take That
189932;Area Majority / Influence
189932;Connections
189932;Deck, Bag, and Pool Building
189932;Delayed Purchase
189932;Variable Set-up
189932;Zone of Control
304783;Hand Management
304783;Paper-and-Pencil
304783;Solo / Solitaire Game
304783;Tech Trees / Tech Tracks
268864;Deck, Bag, and Pool Building
268864;Dice Rolling
268864;Hand Management
268864;Modular Board
268864;Open Drafting
268864;Simulation
43111;Action Points
43111;Area Majority / Influence
43111;Area Movement
43111;Dice Rolling
43111;Events
43111;Hand Management
43111;Role Playing
43111;Take That
43111;Variable Player Powers
54043;Hand Management
54043;Hidden Victory Points
54043;Market
54043;Open Drafting
54043;Score-and-Reset Game
54043;Set Collection
9609;Action Points
9609;Area Majority / Influence
9609;Area Movement
9609;Campaign / Battle Card Driven
9609;Dice Rolling
9609;Events
9609;Hand Management
249259;Area Majority / Influence
249259;Deck, Bag, and Pool Building
249259;Delayed Purchase
249259;Grid Movement
249259;Hand Management
249259;Hexagon Grid
249259;Team-Based Game
249259;Turn Order: Claim Action
249259;Variable Player Powers
329082;Action Points
329082;Action Queue
329082;Hand Management
329082;Take That
329082;Variable Player Powers
287954;End Game Bonuses
287954;Open Drafting
287954;Pattern Building
287954;Set Collection
287954;Tile Placement
287954;Turn Order: Claim Action
104162;Action Points
104162;Cooperative Game
104162;Dice Rolling
104162;Grid Movement
104162;Hand Management
104162;Line of Sight
104162;Map Addition
104162;Modular Board
104162;Movement Points
104162;Multiple Maps
104162;Once-Per-Game Abilities
104162;Scenario / Mission / Campaign Game
104162;Stat Check Resolution
104162;Team-Based Game
104162;Variable Player Powers
188920;Action Points
188920;Cooperative Game
188920;Dice Rolling
188920;Events
188920;Grid Movement
188920;Narrative Choice / Paragraph
188920;Push Your Luck
188920;Role Playing
188920;Scenario / Mission / Campaign Game
188920;Simulation
188920;Solo / Solitaire Game
188920;Storytelling
188920;Variable Player Powers
188920;Worker Placement
10630;Area Majority / Influence
10630;Campaign / Battle Card Driven
10630;Command Cards
10630;Dice Rolling
10630;Die Icon Resolution
10630;Grid Movement
10630;Hand Management
10630;Hexagon Grid
10630;Line of Sight
10630;Modular Board
10630;Movement Points
10630;Scenario / Mission / Campaign Game
10630;Simulation
10630;Team-Based Game
10630;Variable Set-up
282524;Action Points
282524;Cooperative Game
282524;Dice Rolling
282524;Pick-up and Deliver
282524;Point to Point Movement
282524;Solo / Solitaire Game
282524;Variable Player Powers
282524;Variable Set-up
12;Auction/Bidding
12;Auction: Once Around
12;Closed Economy Auction
12;Constrained Bidding
12;Push Your Luck
12;Set Collection
209418;Deck, Bag, and Pool Building
209418;Delayed Purchase
209418;Hand Management
209418;Open Drafting
209418;Variable Set-up
39463;Alliances
39463;Card Play Conflict Resolution
39463;Hand Management
39463;Interrupts
39463;Negotiation
39463;Prisoner's Dilemma
39463;Race
39463;Simultaneous Action Selection
39463;Take That
39463;Trading
39463;Variable Player Powers
17133;Action Points
17133;Connections
17133;End Game Bonuses
17133;Hexagon Grid
17133;Income
17133;Loans
17133;Network and Route Building
17133;Open Drafting
17133;Ownership
17133;Pick-up and Deliver
17133;Tile Placement
17133;Turn Order: Auction
128882;Finale Ending
128882;Hidden Roles
128882;Roles with Asymmetric Information
128882;Simultaneous Action Selection
128882;Team-Based Game
128882;Traitor Game
128882;Variable Player Powers
128882;Voting
155426;Auction: Dutch
155426;End Game Bonuses
155426;Hidden Victory Points
155426;I Cut, You Choose
155426;Increase Value of Unchosen Resources
155426;Pattern Building
155426;Set Collection
155426;Tile Placement
155426;Turn Order: Progressive
199561;Contracts
199561;Dice Rolling
199561;End Game Bonuses
199561;Grid Coverage
199561;Open Drafting
199561;Pattern Building
199561;Set Collection
199561;Solo / Solitaire Game
199561;Turn Order: Progressive
199561;Variable Set-up
294484;Action Points
294484;Card Play Conflict Resolution
294484;Hand Management
294484;Point to Point Movement
294484;Team-Based Game
294484;Variable Player Powers
70149;Increase Value of Unchosen Resources
70149;Modular Board
70149;Network and Route Building
70149;Worker Placement
70149;Worker Placement, Different Worker Types
103343;Advantage Token
103343;Alliances
103343;Area Movement
103343;Auction/Bidding
103343;Auction: Sealed Bid
103343;Card Play Conflict Resolution
103343;Events
103343;Hand Management
103343;Income
103343;Negotiation
103343;Order Counters
103343;Prisoner's Dilemma
103343;Race
103343;Simultaneous Action Selection
103343;Turn Order: Auction
103343;Variable Player Powers
31627;Hand Management
31627;Network and Route Building
31627;Open Drafting
31627;Push Your Luck
31627;Set Collection
150376;Action Points
150376;Area Movement
150376;Dice Rolling
150376;Hand Management
150376;Narrative Choice / Paragraph
150376;Push Your Luck
150376;Semi-Cooperative Game
150376;Storytelling
150376;Trading
150376;Traitor Game
150376;Turn Order: Progressive
150376;Variable Player Powers
150376;Voting
25021;Action Points
25021;Card Play Conflict Resolution
25021;Force Commitment
25021;Hand Management
25021;Point to Point Movement
25021;Secret Unit Deployment
25021;Turn Order: Auction
25021;Variable Set-up
123260;Auction: Dutch
123260;Catch the Leader
123260;End Game Bonuses
123260;Hexagon Grid
123260;Open Drafting
123260;Set Collection
123260;Tile Placement
14105;Campaign / Battle Card Driven
14105;Command Cards
14105;Dice Rolling
14105;Hand Management
14105;Hexagon Grid
14105;Modular Board
14105;Scenario / Mission / Campaign Game
14105;Simulation
291453;Hand Management
291453;Ladder Climbing
291453;Trick-taking
242302;Dice Rolling
242302;Open Drafting
242302;Random Production
227224;Area Majority / Influence
227224;Contracts
227224;Dice Rolling
227224;End Game Bonuses
227224;Rondel
227224;Solo / Solitaire Game
227224;Victory Points as a Resource
104006;Area Majority / Influence
104006;Contracts
104006;Set Collection
104006;Turn Order: Claim Action
104006;Worker Placement
104006;Worker Placement, Different Worker Types
171131;Grid Movement
171131;Hidden Movement
171131;Line Drawing
171131;Real-Time
171131;Role Playing
171131;Secret Unit Deployment
171131;Simulation
171131;Team-Based Game
283355;Alliances
283355;Area Majority / Influence
283355;Area Movement
283355;Auction/Bidding
283355;Bribery
283355;Force Commitment
283355;Map Deformation
283355;Predictive Bid
283355;Take That
283355;Variable Player Powers
188;Enclosure
188;Square Grid
221194;Action Points
221194;Dice Rolling
221194;Income
221194;Set Collection
221194;Tile Placement
221194;Worker Placement
148228;Contracts
148228;Open Drafting
148228;Race
148228;Set Collection
235802;Cooperative Game
235802;Deck, Bag, and Pool Building
235802;Dice Rolling
235802;Die Icon Resolution
235802;Minimap Resolution
235802;Role Playing
235802;Solo / Solitaire Game
235802;Stat Check Resolution
235802;Tech Trees / Tech Tracks
235802;Turn Order: Role Order
235802;Variable Player Powers
21050;Advantage Token
21050;Campaign / Battle Card Driven
21050;Grid Movement
21050;Hexagon Grid
21050;Line of Sight
21050;Simulation
21050;Variable Phase Order
245638;Action Drafting
245638;Auction/Bidding
245638;Dice Rolling
245638;End Game Bonuses
245638;Income
245638;Open Drafting
245638;Point to Point Movement
245638;Set Collection
245638;Tech Trees / Tech Tracks
245638;Turn Order: Stat-Based
245638;Variable Set-up
245638;Worker Placement with Dice Workers
283155;Enclosure
283155;End Game Bonuses
283155;Grid Coverage
283155;Hexagon Grid
283155;Open Drafting
283155;Pattern Building
283155;Set Collection
283155;Solo / Solitaire Game
283155;Tile Placement
182631;Deck, Bag, and Pool Building
182631;Delayed Purchase
182631;Hand Management
182631;Open Drafting
182631;Take That
271896;Dice Rolling
271896;Die Icon Resolution
271896;Modular Board
271896;Pick-up and Deliver
271896;Race
271896;Trading
271896;Variable Player Powers
126042;Events
126042;Open Drafting
126042;Turn Order: Pass Order
126042;Variable Player Powers
195421;Dice Rolling
195421;Narrative Choice / Paragraph
195421;Network and Route Building
195421;Open Drafting
195421;Scenario / Mission / Campaign Game
195421;Set Collection
195421;Storytelling
195421;Variable Player Powers
195421;Worker Placement
300531;Action/Event
300531;Cooperative Game
300531;Memory
300531;Scenario / Mission / Campaign Game
300531;Simultaneous Action Selection
300531;Variable Set-up
215;Hand Management
215;Ladder Climbing
215;Predictive Bid
215;Team-Based Game
215;Trick-taking
822;Area Majority / Influence
822;Map Addition
822;Pattern Recognition
822;Tile Placement
293014;Auction: Multiple Lot
293014;Constrained Bidding
293014;Open Drafting
293014;Selection Order Bid
293014;Set Collection
293014;Simultaneous Action Selection
293014;Turn Order: Auction
293014;Victory Points as a Resource
91;Campaign / Battle Card Driven
91;Dice Rolling
91;Point to Point Movement
306735;Dice Rolling
306735;Modular Board
306735;Once-Per-Game Abilities
306735;Re-rolling and Locking
306735;Scenario / Mission / Campaign Game
306735;Solo / Solitaire Game
306735;Square Grid
306735;Sudden Death Ending
306735;Variable Set-up
306735;Worker Placement
